Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Peru,Chile,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,           1429.92,           1129.37,            719.06,            412.57,,,,,,,,,,,,,,,
Peru,Chile,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,            997.22,,,,,,,,            428.42,            395.19,,,,,,,,,,,,
Peru,China,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           7332.90,           7024.63,           7354.03,           7843.95,           6972.64,           5436.67,           4077.96,           3734.99,           3040.49,           2268.65,           1860.86,           1244.70,            676.97,            597.63,            426.25,            442.68,,            233.18,            490.59,            419.38,            349.02,            284.84,,            251.80,,,,
Peru,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           8666.72,           8924.52,           8413.58,           7814.51,           6364.75,           5140.03,           3266.50,           4069.49,           2462.96,           1583.66,           1057.93,            768.12,            639.98,            463.44,,,,,,,,,,,,,,
Peru,Colombia,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           1295.53,,,,,,,,,            950.69,            772.64,            779.44,,            456.49,            378.53,            399.70,            422.52,            440.81,            613.27,            677.15,            611.67,,,            312.59,,,,
Peru,Ecuador,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,           1773.89,           1930.30,           2012.46,           1877.98,           1423.35,           1022.06,           1775.99,           1514.48,           1092.11,            914.22,,            650.64,,,,,,,,,,,,,,,
Peru,Germany,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,            245.71,            230.16,            386.92,            300.70,            331.91,            279.34,,,,,,
Peru,Germany,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,            262.27,,,,,,
Peru,Italy,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,            193.80,,,,
Peru,Japan,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           1118.56,,           2226.15,           2571.43,           2174.66,           1792.25,           1376.46,           1860.03,           2180.55,,,            554.16,,            374.30,            383.00,            325.36,            257.71,,            473.59,            388.00,            455.47,            384.59,,            291.65,,,,
Peru,Japan,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,           1369.41,,,,,,,,,            429.10,            485.81,            476.14,            536.30,            479.37,            439.70,            532.59,            490.39,,            317.78,,,,
Peru,Mexico,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           1725.53,           1924.81,           1817.20,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,Switzerland,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           2694.47,           2642.27,           3024.89,           5074.45,           5937.61,           3845.28,           3954.26,           3410.28,           2335.28,           1687.56,            786.30,,            672.02,            563.41,            305.61,            549.57,            559.50,            483.99,            412.54,,,,,,,,,
