Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Saudi Arabia,World,Consumer goods,Import,Import(US$ Mil),          61200.82,          59756.64,          56580.60,          51879.31,          42127.68,          35900.85,          31183.37,          33584.15,          26335.84,          22528.04,          19840.91,          16518.91,          14556.26,          11352.63,          11011.48,           9988.14,           9206.67,           9772.83,,           8912.83,           9007.05,           7542.36,           9311.43,          10901.81,          10370.08,,,
Saudi Arabia,World,Intermediate goods,Import,Import(US$ Mil),          36148.06,          40429.18,          38787.10,          36395.77,          32432.75,          25273.86,          20153.48,          29750.32,          22274.88,          17800.98,          13923.16,          11044.11,           9231.40,           7331.08,           7849.44,           7818.89,           7970.42,           9793.67,,           8980.08,           9017.75,           7087.61,           8984.13,          11004.44,           9053.25,,,
Saudi Arabia,World,Raw materials,Import,Import(US$ Mil),          11386.77,          12667.74,          13215.41,          12359.37,          11242.35,           9306.94,           7128.26,           9321.40,           6498.66,           4877.78,           4771.94,           3499.72,           3366.17,           2539.07,           2216.76,           2556.78,           2615.20,           2310.86,,           2727.76,           2538.42,           1843.13,           2245.69,           2355.13,           1925.03,,,
Saudi Arabia,World,All Products,Import,Imports (in US$ Mil),         163820.95,         168239.64,         163013.50,         151260.01,         127962.73,         103621.53,          92457.16,         112273.15,          87816.60,          67681.05,          57232.57,          44944.41,          39569.49,          30466.33,          29154.37,          28398.74,          28031.64,          30012.26,,          27764.92,          28085.11,          23042.63,          28201.40,          33272.64,          29073.80,,,
Saudi Arabia,...,...,Development,"GNI per capita, Atlas method (current US$)",  23550.00,  25500.00,  25230.00,  23690.00,  20450.00,  18470.00,  17940.00,  18380.00,  15830.00,  14160.00,  12460.00,  10530.00,   8870.00,   8150.00,   8130.00,   7860.00,   7570.00,   7870.00,   8250.00,   8020.00,   7710.00,   7690.00,   8110.00,   8520.00,   8010.00,   7230.00,   6950.00,   7410.00
Saudi Arabia,...,...,Trade Indicator,HH Market concentration index,      0.07,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.08,      0.09,      0.09,      0.09,      0.09,      0.08,      0.08,,      0.09,      0.10,      0.10,      0.11,      0.13,      0.15,,,
Saudi Arabia,...,...,Trade Indicator,Index of export market penetration,      4.71,      5.06,      5.14,      5.06,      4.79,      5.24,      4.92,      5.36,      5.19,      5.06,      5.02,      4.56,      4.43,      4.17,      4.07,      4.05,      3.33,      3.28,,      2.86,      2.85,      2.42,      2.35,      2.34,      2.42,,,
Saudi Arabia,...,...,Development,Trade (% of GDP),     72.53,     80.91,     82.97,     83.74,     85.76,     82.77,     84.86,     96.10,     94.86,     89.94,     81.95,     75.08,     70.23,     64.95,     63.95,     68.55,     58.12,     56.47,     65.57,     67.04,     65.45,     60.45,     68.23,     75.52,     75.20,     72.23,     71.82,     66.53
Saudi Arabia,...,...,Development,Trade Balance (% of GDP),     -5.03,     13.15,     21.19,     25.10,     26.62,     16.63,      9.32,     28.12,     25.01,     29.72,     32.15,     26.89,     22.00,     17.40,     15.80,     18.75,     11.54,      3.20,     13.21,     13.47,      9.69,      7.98,      0.90,      3.14,      1.93,      9.03,     -4.33,     -3.88
Saudi Arabia,...,...,Development,Trade in services (% of GDP),     16.20,     15.00,     11.89,     11.51,     13.37,     16.60,     19.75,     16.28,     19.11,     16.92,     13.56,     12.19,     12.38,     13.34,     13.27,     15.92,     15.04,     14.80,     18.29,     17.14,     15.96,     16.16,     20.97,     26.19,     31.72,     21.76,     23.45,     19.49
Saudi Arabia,Australia,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,      1.18,      1.33,      1.29,,,
Saudi Arabia,China,All Products,Export,Partner share(%)-Top 5 Export Partner,      2.78,      2.14,      1.98,      1.64,      1.64,      1.44,      1.22,      0.68,      0.72,      0.67,      0.71,      0.74,,,,,,,,,,,,,,,,
Saudi Arabia,China,All Products,Import,Partner share(%)-Top 5 Import Partner,     14.63,     13.72,     12.76,     12.98,     13.39,     11.91,     11.56,     11.06,      9.76,      8.64,      7.48,      6.67,      5.93,      5.31,      4.34,,,,,,,,,,,,,
Saudi Arabia,"Egypt, Arab Rep.",All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,      0.81,,,,,,,,,,
Saudi Arabia,France,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,      4.59,      4.90,      5.75,,,,,,
Saudi Arabia,France,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,      5.22,,,,,,,,,,
Saudi Arabia,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,      7.18,      7.38,      7.24,      7.22,      6.99,      7.88,      8.14,      7.51,      8.99,      8.21,      8.28,      8.20,      9.18,      8.62,      8.25,      8.22,      7.28,      6.27,,      7.50,      7.87,      8.38,      7.01,      7.43,      7.82,,,
Saudi Arabia,India,All Products,Export,Partner share(%)-Top 5 Export Partner,      1.49,      1.12,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,      4.57,      4.03,,,,,,      4.10,      4.21,,,      4.71,,      4.76,      5.06,      4.96,,,,
Saudi Arabia,Japan,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,     10.10,,,     12.27,     12.32,     12.16,,,,,,
Saudi Arabia,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,      5.93,      5.89,      5.72,      6.84,      6.44,      7.66,      7.77,      8.32,      8.92,      8.27,      9.27,     10.30,     11.18,     11.55,     11.74,     10.94,      9.20,      8.60,,      7.03,      8.85,     11.90,     12.62,     14.12,     13.70,,,
Saudi Arabia,"Korea, Rep.",All Products,Import,Partner share(%)-Top 5 Import Partner,      5.89,      5.08,      5.84,      6.20,      6.02,      4.53,      4.54,      4.52,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,Kuwait,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,      0.63,      0.59,      0.62,      0.82,      0.81,      0.69,      0.56,      0.56,,      1.27,,,,,,,,,,
Saudi Arabia,Monaco,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,      5.63,,,,,,     22.04,     19.83,     20.17,,,
Saudi Arabia,Netherlands,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,      3.56,      3.67,      3.79,,,,,,
Saudi Arabia,"Other Asia, nes",All Products,Export,Partner share(%)-Top 5 Export Partner,     48.13,     51.98,     53.28,     53.75,     54.32,     56.07,     55.97,     53.15,     51.17,     51.63,     49.46,     45.08,     45.24,     45.24,     45.84,     45.23,     36.88,,,,,,     35.72,     32.31,     31.85,,,
Saudi Arabia,Qatar,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,      0.94,      0.50,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,Singapore,All Products,Export,Partner share(%)-Top 5 Export Partner,,,      0.91,      0.90,      0.88,      0.88,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,Special Categories,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,     45.97,     43.66,     44.93,,,,,,
Saudi Arabia,Switzerland,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,      4.94,,,,      4.85,,,
Saudi Arabia,United Arab Emirates,All Products,Export,Partner share(%)-Top 5 Export Partner,      3.35,      1.85,      1.70,      1.43,      1.41,      1.55,      2.44,      1.47,      1.90,      1.55,      1.26,      1.57,      1.70,      1.23,      1.27,      1.07,,      2.02,,,,,,,,,,
Saudi Arabia,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,      4.54,      5.44,      5.69,      5.98,      6.98,      6.35,      8.05,      8.48,,      8.98,      8.47,      8.57,     11.03,     10.77,     11.27,,,
Saudi Arabia,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,      0.69,      0.76,      0.87,      0.82,     19.40,      1.45,,     16.69,     16.28,     17.08,     18.28,     21.13,     24.08,,,
Saudi Arabia,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,     13.42,     12.71,     13.19,     13.39,     12.74,     13.40,     14.56,     13.79,     13.59,     14.68,     15.05,     15.29,     14.98,     16.57,     17.96,     19.18,     18.94,     21.34,,     21.90,     21.52,     21.57,     20.57,     22.53,     20.21,,,
Saudi Arabia,Unspecified,All Products,Export,Partner share(%)-Top 5 Export Partner,     28.18,     31.63,     32.82,     33.66,     33.15,     30.09,     29.24,     36.78,     37.24,     37.93,     40.40,     43.35,     43.73,     43.61,     42.93,     46.98,     15.73,     84.25,,,,,     15.03,     14.14,     16.00,,,
Saudi Arabia,World,All Products,Trade Indicator,Country Growth (%),    -29.11,     -2.59,     -0.79,      3.83,     20.34,     16.13,    -25.24,     20.89,      2.94,     12.34,     17.88,     15.05,     14.77,     -2.13,     -5.15,     27.33,      8.54,    -17.17,,      7.69,      6.50,      4.57,     -4.95,      3.80,     25.74,,,
Saudi Arabia,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,     22.61,     20.62,     20.62,     11.45,,     29.38,     28.35,     21.77,     19.04,     19.14,      4.26,      4.68,      2.08,      2.36,      2.52,      2.55,,,,,      2.33,,,,,,
Saudi Arabia,World,Animal,Export,Export Product share(%),      0.76,      0.45,      0.37,      0.38,      0.39,      0.51,      0.60,      0.31,      0.35,      0.30,      0.29,      0.34,      0.36,      0.30,      0.28,      0.23,      0.40,      0.50,,      0.25,      0.25,      0.18,      0.23,      0.22,      0.04,,,
Saudi Arabia,World,Capital goods,Export,Export Product share(%),      3.03,      1.72,      1.61,      1.26,      1.21,      1.42,      2.47,      1.28,      1.54,      1.25,      1.10,      1.37,      0.94,      0.85,      0.71,      0.51,      0.87,      1.17,,      0.72,      0.67,      0.59,      0.76,      1.02,      0.67,,,
Saudi Arabia,World,Chemicals,Export,Export Product share(%),      7.43,      5.75,      4.94,      4.69,      4.52,      4.32,      4.13,      3.08,      3.59,      3.36,      3.59,      3.99,      4.65,      5.03,      5.27,      4.17,      4.89,      6.72,,      4.96,      5.57,      4.64,      3.70,      5.65,      3.19,,,
Saudi Arabia,World,Consumer goods,Export,Export Product share(%),     14.49,     11.88,      9.35,     10.00,     10.61,     12.68,     14.16,     12.60,     13.85,     14.30,     15.20,     16.27,     14.54,     13.96,     14.77,     12.69,     17.92,     18.47,,     16.85,     14.76,     16.98,     16.85,     14.27,     14.84,,,
Saudi Arabia,World,Food Products,Export,Export Product share(%),      0.80,      0.48,      0.41,      0.37,      0.36,      0.48,      0.61,      0.32,      0.40,      0.29,      0.26,      0.32,      0.39,      0.23,      0.19,      0.17,      0.30,      0.36,,      0.21,      0.20,      0.16,      0.18,      0.15,      0.23,,,
Saudi Arabia,World,Footwear,Export,Export Product share(%),      0.01,      0.01,      0.00,      0.00,      0.00,      0.00,      0.01,      0.00,      0.00,      0.01,      0.01,      0.01,      0.01,      0.01,      0.00,      0.00,      0.01,      0.01,,      0.01,      0.00,      0.00,      0.00,      0.01,      0.01,,,
Saudi Arabia,World,Fuels,Export,Export Product share(%),     75.90,     83.26,     85.77,     87.12,     87.23,     85.90,     85.02,     89.79,     88.22,     89.40,     89.70,     88.21,     88.69,     88.47,     88.35,     91.79,     88.53,     84.29,,     88.59,     86.77,     90.08,     91.10,     87.03,     92.88,,,
