Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,World,Chemicals,Export,Export Product share(%),     11.16,      9.58,      9.49,      9.71,      7.66,      8.37,      8.07,      8.52,      8.12,      8.21,      7.98,      7.65,      7.64,      8.52,      7.95,      7.71,      8.56,      7.87,      8.63,      7.95,      7.26,      6.62,      6.11,      5.82,      7.38,      6.72,      8.04,      6.78
,World,Consumer goods,Export,Export Product share(%),     46.49,     49.24,     47.19,     48.23,     47.84,     47.22,     48.76,     48.27,     48.41,     49.70,     47.98,     48.45,     48.66,     46.51,     48.67,     48.20,     43.21,     47.40,     41.40,     40.30,     41.65,     44.70,     44.53,     46.48,     45.32,     43.06,     38.33,     34.32
,World,Food Products,Export,Export Product share(%),      2.34,      2.27,      2.62,      2.64,      2.31,      2.28,      2.07,      3.11,      2.45,      2.29,      1.69,      2.01,      2.12,      2.17,      2.53,      1.98,      2.22,      2.37,      4.00,      4.79,      3.43,      2.74,      4.12,      4.31,      3.19,      2.77,      3.20,      3.11
,World,Footwear,Export,Export Product share(%),      1.13,      1.01,      0.86,      0.75,      0.81,      0.86,      0.96,      0.99,      1.07,      1.07,      1.13,      1.18,      1.18,      1.33,      1.55,      1.54,      1.77,      1.69,      1.50,      1.67,      1.79,      2.04,      2.07,      2.12,      2.34,      2.46,      2.28,      2.72
,World,Fuels,Export,Export Product share(%),     10.68,     17.82,     18.79,     16.87,     16.03,     14.59,     11.52,     15.23,     13.53,     12.13,      8.57,      6.37,      4.70,      3.91,      4.02,      2.74,      0.38,      0.48,      1.06,      1.42,      1.54,      1.74,      2.01,      2.46,      2.25,      2.66,      2.53,      2.56
,World,Hides and Skins,Export,Export Product share(%),      1.57,      1.48,      1.39,      1.31,      1.27,      1.33,      1.39,      1.71,      1.91,      2.05,      2.35,      2.65,      2.71,      2.62,      3.18,      3.03,      2.88,      3.25,      3.37,      3.34,      4.03,      4.14,      3.88,      4.66,      4.64,      5.41,      5.46,      5.23
,World,Intermediate goods,Export,Export Product share(%),     31.44,     29.03,     30.77,     29.10,     28.91,     31.69,     27.96,     31.06,     31.59,     31.80,     33.17,     33.84,     35.34,     35.16,     32.92,     35.02,     38.94,     34.58,     38.30,     38.55,     39.33,     36.46,     36.56,     34.78,     33.41,     33.37,     38.88,     42.37
,World,Mach and Elec,Export,Export Product share(%),      7.30,      6.58,      6.69,      6.91,      6.43,      6.51,      7.94,      6.70,      6.38,      5.93,      5.42,      5.11,      5.15,      5.39,      5.82,      4.95,      4.84,      4.72,      5.44,      5.20,      4.70,      4.10,      3.91,      3.93,      4.33,      4.56,      5.10,      5.30
,World,Metals,Export,Export Product share(%),      7.30,      7.42,      7.02,      7.11,      6.15,      8.46,      6.00,      8.78,      8.82,      8.90,      7.86,      7.51,      6.58,      6.29,      5.28,      5.40,      5.61,      4.65,      5.71,      5.29,      5.04,      4.54,      5.21,      5.04,      3.91,      3.56,      3.71,      3.54
,World,Minerals,Export,Export Product share(%),      1.03,      1.18,      1.42,      1.81,      2.03,      3.26,      3.48,      3.78,      4.04,      3.73,      4.51,      3.20,      1.98,      2.35,      1.80,      1.62,      1.71,      1.77,      2.07,      2.42,      2.60,      2.55,      2.82,      2.82,      3.85,      3.92,      4.62,      4.96
,World,Miscellaneous,Export,Export Product share(%),      2.73,      2.00,      2.95,      2.46,      5.12,      3.03,      5.07,      2.83,      2.68,      2.67,      2.83,      3.07,      3.33,      3.35,      3.77,      3.17,      3.30,      3.33,      2.80,      2.64,      2.57,      2.61,      2.49,      2.44,      2.26,      2.78,      2.50,      3.02
,World,Plastic or Rubber,Export,Export Product share(%),      2.88,      2.72,      2.89,      2.86,      2.72,      2.44,      2.06,      2.46,      2.60,      3.06,      3.07,      3.11,      2.72,      2.82,      2.59,      2.23,      2.27,      1.66,      1.91,      2.02,      2.24,      2.70,      2.44,      2.05,      1.43,      1.56,      1.04,      0.83
,World,Raw materials,Export,Export Product share(%),      8.42,      9.11,      9.64,     10.75,      8.88,      9.18,      8.46,      9.36,      9.80,      9.18,      9.86,      9.22,      8.02,      9.50,      9.22,      9.05,      9.98,     10.19,     11.95,     13.14,     11.71,     12.09,     12.42,     11.90,     14.04,     15.57,     14.75,     14.74
,World,Stone and Glass,Export,Export Product share(%),     14.02,     12.46,     12.82,     14.57,     14.63,     13.04,     16.03,     10.04,     11.52,     11.20,     13.29,     13.34,     14.07,     16.32,     14.36,     15.81,     19.38,     16.13,     14.12,     13.78,     16.02,     15.64,     16.26,     15.13,     13.94,     14.77,     18.13,     22.11
,World,Textiles and Clothing,Export,Export Product share(%),     18.58,     16.30,     15.78,     15.40,     20.14,     21.94,     22.34,     22.09,     24.66,     27.37,     28.66,     31.85,     35.10,     30.57,     32.84,     35.49,     30.30,     34.96,     32.54,     32.12,     30.15,     33.62,     32.27,     33.39,     32.16,     31.08,     26.73,     22.70
,World,Transportation,Export,Export Product share(%),      7.52,      7.38,      5.88,      5.69,      5.58,      5.77,      5.03,      4.65,      3.55,      3.13,      3.21,      3.19,      2.28,      2.18,      2.09,      1.91,      1.98,      1.99,      2.42,      2.64,      2.63,      2.41,      2.19,      2.43,      2.44,      2.01,      1.91,      1.80
,World,Vegetable,Export,Export Product share(%),      7.56,      7.78,      7.76,      8.92,      6.41,      5.56,      5.77,      6.73,      5.96,      5.52,      6.43,      6.77,      6.99,      7.81,      7.82,      7.57,     10.59,     10.56,      9.30,      9.42,     10.92,      8.84,      9.18,      8.98,     11.29,     11.46,     10.58,     11.22
,World,Wood,Export,Export Product share(%),      0.72,      0.60,      0.58,      0.56,      0.54,      0.54,      0.51,      0.54,      0.57,      0.55,      0.61,      0.59,      0.58,      0.69,      0.59,      0.57,      0.56,      0.46,      0.42,      0.57,      0.58,      0.65,      0.58,      0.39,      0.39,      0.31,      0.27,      0.29
,World,Capital goods,Import,Import Product share(%),     20.04,     15.88,     15.56,     15.71,     16.29,     17.92,     20.60,     19.77,     21.52,     23.05,     21.07,     20.78,     19.60,     17.54,     16.22,     15.67,     15.70,     16.41,     18.30,     18.68,     18.93,     18.50,     18.72,     15.50,     15.09,     17.77,     19.31,     18.66
,World,Consumer goods,Import,Import Product share(%),     13.80,     13.38,     12.31,     12.77,     12.76,     12.39,     12.70,     13.35,     14.23,     13.55,     13.45,     13.41,     14.41,     11.93,     11.31,     13.08,     16.82,     17.31,     16.36,     18.80,     17.87,     17.30,     15.03,     15.65,     15.77,     16.50,     13.18,     11.12
,World,Intermediate goods,Import,Import Product share(%),     33.96,     28.90,     28.70,     29.90,     35.24,     35.96,     33.91,     29.61,     30.22,     28.84,     32.17,     32.21,     32.44,     31.59,     35.41,     30.94,     31.56,     36.90,     36.40,     30.58,     33.93,     33.47,     30.94,     29.87,     31.41,     29.89,     31.14,     31.22
,World,Raw materials,Import,Import Product share(%),     28.68,     38.60,     39.80,     38.32,     32.92,     30.84,     30.27,     33.64,     32.24,     33.20,     32.16,     32.62,     32.35,     35.58,     35.37,     38.50,     33.64,     23.20,     24.89,     26.80,     22.82,     24.72,     29.39,     33.85,     31.26,     30.51,     31.56,     32.72
,World,All Products,Tariff,Maximum Rate (%),    830.74,   1642.84,    846.00,    573.24,    614.04,    565.53,    659.79,   3000.00,    614.74,    744.86,   1253.15,    510.33,    709.16,   2332.04,   3000.00,   3000.00,   1071.75,   1114.45,   3000.00,    277.00,   1120.59,   3000.00,    692.21,    355.00,,    759.85,    400.00,
,World,All Products,Tariff,Simple Average (%),     12.46,     11.71,     11.74,     11.43,     12.93,     12.34,     13.00,     12.59,     13.80,     14.44,     15.61,     19.81,     18.98,     22.85,     21.94,     22.94,     26.33,     27.56,     25.24,     36.32,     50.26,     46.90,     23.09,     56.02,,     55.04,    105.40,
,World,All Products,Tariff,Weighted Average (%),     10.64,      8.58,      7.05,      6.88,      7.72,      6.89,      7.51,     10.55,     11.65,     10.29,     14.13,     19.88,     19.58,     21.73,     23.18,     21.42,     26.17,     28.22,     20.81,     23.67,     44.94,     56.37,     27.73,     27.01,,     53.52,     88.43,
,World,Capital goods,Tariff,Weighted Average (%),      8.74,      8.76,      6.10,      5.89,      5.99,      5.66,      6.36,      5.93,      8.74,      8.96,     10.94,     18.49,     17.55,     18.99,     18.93,     19.01,     23.55,     24.77,     20.52,     29.76,     44.17,     42.93,     16.58,     52.62,,     67.14,     53.32,
,World,Consumer goods,Tariff,Weighted Average (%),     16.59,     13.99,     11.81,     11.62,     11.76,     12.37,     11.97,     33.58,     16.60,     14.77,     18.64,     25.33,     25.82,     29.31,     33.32,     30.20,     32.15,     41.56,     15.33,     13.14,     60.48,     57.80,     27.99,     14.47,,     25.75,    147.20,
,World,Intermediate goods,Tariff,Weighted Average (%),     10.08,      6.72,     12.16,     11.84,     10.66,      8.74,     11.43,      9.24,     15.85,     14.17,     17.52,     24.27,     24.02,     27.88,     25.93,     24.93,     28.05,     24.98,     27.14,     32.54,     43.80,     62.71,     27.35,     55.52,,     69.45,    107.13,
,World,Raw materials,Tariff,Weighted Average (%),      4.44,      3.16,      1.81,      1.75,      4.65,      3.29,      1.99,      4.71,      7.04,      5.96,     10.99,     14.06,     13.77,     14.59,     17.92,     15.60,     21.95,     20.55,     15.90,     18.07,     25.07,     46.88,     48.07,      3.90,,     45.22,     17.43,
,World,All Products,Trade Indicator,World Growth (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
