Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,World,Food Products,Export,Export Product share(%),      4.25,      4.12,      3.98,      3.84,      3.73,      3.76,      4.11,      3.39,      3.38,      3.34,      3.46,      3.52,      3.72,      3.71,      3.55,      3.43,      3.92,      3.98,      4.11,      4.33,      4.41,      4.63,      4.45,      4.24,      3.05,      2.93,      2.87,      2.25
,World,Footwear,Export,Export Product share(%),      0.77,      0.73,      0.67,      0.62,      0.65,      0.63,      0.67,      0.57,      0.60,      0.62,      0.65,      0.69,      0.75,      0.79,      0.80,      0.76,      0.85,      0.88,      0.92,      0.97,      0.97,      1.07,      0.69,      0.71,      0.79,      0.79,      0.76,      0.55
,World,Fuels,Export,Export Product share(%),      9.50,     12.83,     13.98,     14.34,     13.50,     11.73,     10.29,     12.94,     10.05,     10.60,      9.76,      7.70,      6.95,      6.61,      6.69,      7.22,      4.76,      4.23,      5.76,      5.85,      3.62,      3.97,      5.12,      2.85,      1.78,      1.90,      2.00,      1.19
,World,Hides and Skins,Export,Export Product share(%),      0.66,      0.64,      0.63,      0.59,      0.57,      0.53,      0.51,      0.49,      0.53,      0.55,      0.55,      0.59,      0.63,      0.67,      0.69,      0.64,      0.62,      0.69,      0.77,      0.81,      0.79,      0.86,      0.61,      0.67,      0.67,      0.75,      0.86,      0.68
,World,Intermediate goods,Export,Export Product share(%),     22.97,     22.52,     23.58,     23.03,     22.24,     21.78,     21.07,     21.93,     22.41,     21.90,     21.62,     21.69,     21.20,     21.18,     21.05,     21.36,     21.72,     22.22,     22.32,     22.73,     23.51,     23.45,     23.10,     24.25,     24.72,     25.47,     26.94,     28.28
,World,Mach and Elec,Export,Export Product share(%),     20.17,     19.69,     19.05,     19.27,     20.24,     20.74,     21.13,     21.27,     22.49,     23.49,     23.40,     23.42,     23.52,     24.37,     25.59,     26.01,     26.69,     27.36,     26.26,     25.62,     25.85,     25.26,     25.00,     24.34,     26.26,     26.00,     25.16,     27.36
,World,Metals,Export,Export Product share(%),      7.61,      7.91,      7.82,      8.39,      9.02,      8.73,      8.03,      9.83,     10.10,      9.54,      8.76,      8.54,      7.53,      7.35,      7.45,      7.67,      7.75,      8.28,      8.55,      8.47,      8.64,      8.28,      7.75,      8.04,      8.48,      8.89,      9.62,      9.23
,World,Minerals,Export,Export Product share(%),      0.53,      0.60,      0.61,      0.64,      0.65,      0.57,      0.49,      0.54,      0.50,      0.49,      0.47,      0.42,      0.39,      0.38,      0.38,      0.40,      0.44,      0.46,      0.49,      0.50,      0.47,      0.48,      0.53,      0.54,      0.46,      0.54,      0.60,      0.37
,World,Miscellaneous,Export,Export Product share(%),      9.07,      8.50,      8.31,      8.96,      9.29,     10.66,     11.39,     10.28,      9.93,      9.26,      9.35,     10.31,     10.36,      9.93,     10.61,     10.65,      8.40,      8.01,      8.35,      8.80,      8.75,      8.61,     10.15,      9.45,      9.87,      9.66,      9.21,      9.97
,World,Plastic or Rubber,Export,Export Product share(%),      4.67,      4.65,      4.55,      4.48,      4.65,      4.56,      4.43,      4.39,      4.67,      4.59,      4.62,      4.54,      4.49,      4.38,      4.32,      4.34,      4.62,      4.43,      4.40,      4.45,      4.80,      4.71,      4.43,      4.95,      4.79,      4.78,      4.80,      5.23
,World,Raw materials,Export,Export Product share(%),      8.19,      9.85,     10.30,     10.72,     10.55,      9.82,      8.91,      9.81,      8.56,      8.55,      8.46,      7.67,      7.28,      7.25,      7.12,      7.43,      6.62,      5.99,      6.94,      7.34,      6.62,      7.08,      7.70,      6.21,      5.13,      4.99,      5.40,      3.32
,World,Stone and Glass,Export,Export Product share(%),      4.63,      4.30,      5.75,      4.60,      3.09,      2.83,      2.60,      2.54,      2.68,      2.66,      2.68,      2.82,      2.86,      3.15,      2.98,      3.17,      3.15,      2.80,      2.71,      2.78,      2.93,      3.20,      2.69,      2.44,      2.94,      2.97,      2.98,      3.12
,World,Textiles and Clothing,Export,Export Product share(%),      3.30,      3.22,      3.03,      2.94,      3.10,      3.16,      3.42,      3.15,      3.46,      3.59,      3.91,      4.24,      4.59,      4.67,      4.70,      4.69,      5.28,      5.57,      5.80,      5.55,      5.83,      6.11,      5.33,      6.06,      6.34,      6.60,      6.44,      6.07
,World,Transportation,Export,Export Product share(%),     13.47,     12.20,     11.41,     11.24,     11.39,     11.38,     11.18,     11.69,     12.54,     12.32,     12.72,     13.36,     13.68,     13.62,     12.99,     12.50,     13.56,     13.43,     12.22,     12.13,     12.21,     12.28,     11.83,     13.19,     14.53,     14.42,     14.32,     14.22
,World,Vegetable,Export,Export Product share(%),      2.92,      2.80,      2.81,      2.75,      2.61,      2.49,      2.70,      2.40,      2.15,      1.99,      2.07,      2.07,      2.26,      2.20,      2.07,      2.04,      2.47,      2.52,      2.58,      2.76,      2.85,      2.94,      2.79,      3.36,      2.47,      2.39,      2.49,      1.15
,World,Wood,Export,Export Product share(%),      2.94,      2.94,      2.86,      2.86,      3.03,      3.22,      3.35,      3.15,      3.47,      3.47,      3.63,      3.82,      4.03,      4.07,      4.02,      4.13,      4.24,      4.40,      4.36,      4.49,      5.03,      4.74,      4.71,      5.37,      4.98,      5.18,      5.28,      5.70
,World,Capital goods,Import,Import Product share(%),     27.58,     26.09,     25.17,     24.82,     25.39,     25.94,     25.01,     25.97,     27.17,     27.90,     28.35,     28.83,     28.87,     29.44,     30.71,     31.43,     32.02,     31.74,     29.50,     28.56,     28.19,     27.57,     27.97,     26.97,     27.20,     26.68,     26.51,     24.42
,World,Consumer goods,Import,Import Product share(%),     35.83,     35.55,     35.21,     34.32,     34.77,     34.52,     36.00,     33.31,     33.24,     33.44,     34.13,     33.78,     34.62,     34.41,     32.47,     30.70,     32.76,     32.29,     32.27,     32.50,     31.76,     33.11,     34.07,     34.72,     34.24,     31.88,     29.77,     32.86
,World,Intermediate goods,Import,Import Product share(%),     22.70,     22.38,     22.85,     22.36,     21.76,     20.99,     20.01,     21.23,     22.10,     21.39,     20.95,     21.06,     20.89,     21.15,     21.14,     20.59,     21.32,     22.41,     22.30,     22.61,     24.70,     23.86,     21.53,     22.34,     22.35,     24.31,     25.81,     25.77
,World,Raw materials,Import,Import Product share(%),     10.54,     12.67,     13.49,     14.10,     13.72,     12.53,     11.51,     13.10,     11.80,     12.22,     12.03,     10.75,     10.33,     10.36,     10.39,     10.97,      9.83,      9.71,     11.23,     11.88,     11.51,     12.30,     12.35,     12.85,     12.79,     13.84,     14.57,     12.96
,World,All Products,Tariff,Maximum Rate (%),   2771.80,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,    416.94,   1572.69,    100.00,    500.00,   3000.00,     25.00,    256.64
,World,All Products,Tariff,Simple Average (%),      4.02,      4.88,      4.84,      4.78,      4.38,      4.23,      4.71,      5.04,      5.41,      4.67,      6.34,      5.47,      4.60,      6.48,      6.94,      5.71,      5.99,      5.79,      7.91,      7.46,      8.11,     11.11,      6.70,     11.46,     13.25,     10.15,      5.36,      4.40
,World,All Products,Tariff,Weighted Average (%),      2.50,      3.62,      3.80,      3.72,      3.70,      3.08,      3.65,      4.07,      3.85,      2.41,      4.16,      2.71,      2.79,      4.48,      4.46,      3.21,      3.96,      4.07,      5.97,      6.69,      9.97,      9.21,      6.59,      9.61,      9.99,     10.81,      4.31,      2.24
,World,Capital goods,Tariff,Weighted Average (%),      1.04,      2.14,      2.16,      3.25,      2.54,      1.65,      1.93,      2.21,      2.24,      0.76,      2.21,      0.79,      0.97,      2.88,      2.32,      1.18,      1.72,      1.59,      3.66,      3.58,      3.74,      6.72,      3.30,      8.58,     10.84,      3.60,      3.76,      1.81
,World,Consumer goods,Tariff,Weighted Average (%),      2.92,      4.19,      4.42,      4.48,      3.94,      3.52,      4.28,      5.94,      5.07,      3.13,      5.50,      3.15,      3.43,      5.57,      5.58,      4.26,      4.76,      5.21,      7.66,      8.99,     16.24,     11.57,      9.50,     14.42,     13.93,     18.65,      6.10,      3.52
,World,Intermediate goods,Tariff,Weighted Average (%),      1.47,      2.50,      2.45,      1.62,      2.32,      2.20,      2.48,      2.54,      2.45,      1.73,      2.79,      2.13,      2.24,      3.64,      3.79,      2.66,      3.36,      3.35,      4.72,      4.42,      6.23,     10.92,      4.45,      8.94,      8.84,      6.33,      4.00,      1.25
,World,Raw materials,Tariff,Weighted Average (%),      7.00,      8.75,      7.61,      8.70,      9.52,      6.94,      8.05,      6.07,      7.48,      6.00,      8.44,      8.52,      8.02,      7.65,      8.70,      7.49,     10.76,     10.69,      9.31,     12.83,     15.63,      5.65,     10.91,      3.51,      4.09,     11.09,      0.51,      1.32
,World,All Products,Trade Indicator,World Growth (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
