Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Portugal,...,...,Development,GDP (current US$ Mil),         199112.62,         229629.82,         226073.49,         216368.18,         244879.87,         238317.63,         243745.75,         262007.59,         240169.34,         208566.95,         197304.51,         189187.44,         164964.20,         134228.70,         121545.88,         118358.49,         127465.55,         123981.74,         117046.20,         122629.81,         118133.63,          99698.45,          95019.10,         107602.69,          89242.38,          78721.61,          60600.06,          56352.80
Portugal,...,...,Export,No. Of Export partners,            206.00,            206.00,            207.00,            206.00,            208.00,            203.00,            201.00,            207.00,            206.00,            220.00,            213.00,            217.00,            214.00,            218.00,            218.00,            210.00,            191.00,            191.00,            198.00,            192.00,            196.00,            193.00,            189.00,            192.00,            174.00,            175.00,            173.00,            177.00
Portugal,...,...,Export,No. Of Export products,           4225.00,           4211.00,           4214.00,           4196.00,           4165.00,           4154.00,           4128.00,           4101.00,           4127.00,           4326.00,           4271.00,           4238.00,           4185.00,           4157.00,           4155.00,           4139.00,           4099.00,           4076.00,           4193.00,           4133.00,           4178.00,           4028.00,           4033.00,           4083.00,           4063.00,           4092.00,           4083.00,           4010.00
Portugal,...,...,Import,No. Of Import partners,            189.00,            177.00,            181.00,            223.00,            217.00,            179.00,            183.00,            188.00,            178.00,            189.00,            185.00,            191.00,            189.00,            199.00,            190.00,            188.00,            178.00,            174.00,            180.00,            175.00,            182.00,            180.00,            185.00,            171.00,            166.00,            162.00,            162.00,            154.00
Portugal,...,...,Import,No. Of Import products,           4486.00,           4468.00,           4503.00,           4499.00,           4533.00,           4527.00,           4521.00,           4535.00,           4540.00,           4770.00,           4776.00,           4770.00,           4763.00,           4769.00,           4828.00,           4810.00,           4797.00,           4803.00,           4806.00,           4778.00,           4865.00,           4847.00,           4836.00,           4883.00,           4859.00,           4858.00,           4842.00,           4833.00
Portugal,...,...,Tariff,No. Of Tariff Agreement,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,...,...,Development,Trade Balance (current US$ Mil),           1452.47,            433.98,           2272.06,          -1098.76,         -10483.83,         -18012.87,         -16869.29,         -25448.24,         -18352.77,         -17183.63,         -17961.21,         -15615.92,         -11440.02,         -11100.64,         -12417.22,         -13068.76,         -13191.98,         -11365.42,          -9359.58,          -8724.63,          -7532.11,          -6890.16,          -6628.16,          -7952.51,          -6489.97,          -5288.72,          -3599.42,          -4467.00
Portugal,Angola,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,           4221.78,           4132.17,           3843.28,           3242.81,           2521.24,           3123.56,           3325.75,,,,,,,,,,,,,,,,,,,,
Portugal,Belgium,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,           1443.97,,,,,,,,,,,,
Portugal,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,           3535.87,           4083.00,,,,,,,,,,,,,,,,,,,,,,,
