Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Maldives,Japan,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,             13.70,,,,,,,
Maldives,Malaysia,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,            145.14,,             85.38,             76.18,             78.07,             63.36,            106.35,             93.40,             60.95,             53.44,             48.73,             36.17,,             34.40,             48.41,             26.59,             18.16,             30.45,             25.73,,,,,,,,
Maldives,"Other Asia, nes",All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,              7.38,,,,,,,,,,,,,,,,,,
Maldives,Singapore,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,              6.87,,,,,,,,,
Maldives,Singapore,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,            280.93,            349.51,            280.98,            282.14,            304.53,            196.24,            206.95,            295.57,            247.05,            221.18,            179.75,            160.85,            117.06,            101.06,             98.45,             99.18,            111.08,             99.84,            103.38,             96.50,             97.65,,,,,,,
Maldives,Sri Lanka,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,             17.30,              8.74,              9.49,             11.65,              9.76,             14.53,             13.11,             12.03,             16.17,             17.41,             18.87,             17.28,             15.34,             13.94,             14.80,             13.58,             12.32,             12.85,             11.13,             10.84,             11.16,,,,,,,
Maldives,Sri Lanka,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,            141.92,            129.58,            101.80,             91.31,             78.92,             63.71,             62.84,             81.43,             75.97,             56.42,             42.58,             68.46,             64.69,             59.52,             50.60,             52.54,             42.82,             35.82,             32.00,             22.85,             15.23,,,,,,,
Maldives,Thailand,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,             36.66,             46.66,             61.66,             44.29,             16.88,             22.16,             15.90,             61.90,             44.26,             35.32,             23.54,             29.52,             18.51,             13.28,              6.57,              4.28,             10.91,              9.60,,,,,,,,,,
Maldives,Thailand,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,             85.97,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,United Arab Emirates,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,             37.31,             34.65,,,,,,,,,,,,,,,,
Maldives,United Arab Emirates,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,            408.68,            472.84,            491.41,            465.16,            308.39,            205.55,            151.91,            250.08,            209.73,            195.23,            117.16,             66.60,             35.59,             28.01,             32.45,             32.85,             40.83,             38.43,             31.98,             19.13,             19.74,,,,,,,
Maldives,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,             11.99,              6.85,              7.08,              7.66,              9.64,             12.39,             13.19,             14.55,,             10.96,              8.63,              6.93,              5.52,              4.61,             14.44,             14.92,             12.91,             12.99,,,,,,,
Maldives,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,             14.70,             13.09,,,,,,,,,,             33.21,             36.47,             34.83,             31.21,             33.70,             22.65,             15.42,             12.80,              6.08,              9.56,,,,,,,
Maldives,World,All Products,Tariff,Duty Free Imports (US$ Thousand),,,,,          24566.00,          21761.85,          20142.20,          20746.35,,          13684.40,          10998.53,          15872.12,           6888.30,           7348.15,           8328.33,           8547.20,,,,,,,,,,,,
Maldives,World,Animal,Export,Export(US$ Mil),            126.14,            125.26,            146.53,            144.26,             73.14,             64.74,             66.28,            113.42,             92.66,            116.79,             84.13,             73.52,             62.60,             44.79,             33.32,             29.25,             28.98,             38.66,             37.77,             30.99,             19.68,,,,,,,
Maldives,World,Capital goods,Export,Export(US$ Mil),              0.24,,,,              0.00,,,              0.00,,              0.65,              5.00,              2.17,              0.02,,,,,,,,,,,,,,,
Maldives,World,Chemicals,Export,Export(US$ Mil),,,,,,,,,,,              0.07,              0.02,              0.01,              0.01,,              0.00,              0.01,              0.01,              0.03,              0.01,              0.00,,,,,,,
Maldives,World,Consumer goods,Export,Export(US$ Mil),             14.88,             16.68,             16.79,             13.85,              7.32,              5.98,              7.73,              9.94,             12.36,             15.58,             62.24,             90.78,             48.97,             44.73,             42.26,             46.03,             33.57,             34.60,             30.90,             26.99,             28.72,,,,,,,
Maldives,World,Food Products,Export,Export(US$ Mil),             14.29,             16.29,             17.28,             14.45,              7.48,              6.61,              8.52,             10.94,             13.37,             16.78,             18.75,             17.74,             13.85,             11.19,             10.72,             11.67,              9.97,             18.05,             17.77,             17.92,             17.45,,,,,,,
Maldives,World,Footwear,Export,Export(US$ Mil),,,,,,,,,,,              0.00,              0.01,,,,,,,,,,,,,,,,
Maldives,World,Fuels,Export,Export(US$ Mil),              0.04,              0.07,              0.08,              0.06,              0.02,              0.02,              0.06,              0.02,,,             37.25,             34.62,,,,,,,,,,,,,,,,
Maldives,World,Hides and Skins,Export,Export(US$ Mil),,,,,,,,              0.00,              0.00,,              0.00,              0.00,,,,,,,              0.00,,,,,,,,,
Maldives,World,Intermediate goods,Export,Export(US$ Mil),             10.78,              7.37,              9.62,             10.99,              9.64,             14.46,             12.76,             10.39,             11.31,             13.93,             16.14,             17.19,             17.62,             14.85,             16.69,             16.33,             12.72,             13.86,             12.15,             11.25,             12.69,,,,,,,
Maldives,World,Mach and Elec,Export,Export(US$ Mil),              0.28,              0.14,,,              0.00,,,,,              0.00,              2.67,              1.73,              0.02,,,,,,,,,,,,,,,
Maldives,World,Metals,Export,Export(US$ Mil),              2.98,              2.94,              2.54,              2.75,              2.54,              2.83,              1.73,              1.96,              2.13,              1.35,              1.38,              0.69,              0.33,              0.09,              0.19,              0.11,              0.11,              0.07,              0.09,              0.12,              0.10,,,,,,,
Maldives,World,Minerals,Export,Export(US$ Mil),,,,,,,,,              0.00,,              0.00,              0.00,,,,,,,,,,,,,,,,
Maldives,World,Miscellaneous,Export,Export(US$ Mil),,              0.00,,,              0.00,              0.00,,              0.00,              0.00,              0.00,              0.20,              0.30,,,,,,,,,,,,,,,,
Maldives,World,Plastic or Rubber,Export,Export(US$ Mil),              0.05,              0.12,              0.08,              0.06,              0.07,              0.01,,              0.01,              0.00,              0.00,              0.09,              0.02,              0.01,,,,,,,,,,,,,,,
Maldives,World,Raw materials,Export,Export(US$ Mil),            118.02,            120.64,            140.10,            136.77,             66.31,             53.77,             56.18,            106.03,             84.50,            105.45,             70.78,             59.60,             46.35,             31.17,             17.73,             13.84,             17.66,             26.16,             27.16,             21.16,              8.40,,,,,,,
Maldives,World,Stone and Glass,Export,Export(US$ Mil),,,,,,,,,,,              0.17,              0.06,,,,,,,,,,,,,,,,
Maldives,World,Textiles and Clothing,Export,Export(US$ Mil),,,,,,,,,,              0.00,              0.69,             32.20,             36.13,             34.66,             32.45,             35.16,             24.88,             17.84,             14.55,             10.36,             12.58,,,,,,,
Maldives,World,Transportation,Export,Export(US$ Mil),              0.38,,,,,,,              0.00,,              0.65,              2.50,              1.84,,,,,,,,,,,,,,,,
Maldives,World,Vegetable,Export,Export(US$ Mil),              0.02,              0.00,,,,,              0.07,              0.01,              0.00,              0.02,              0.00,              0.00,              0.02,              0.02,              0.00,,,,              0.00,              0.02,,,,,,,,
Maldives,World,Wood,Export,Export(US$ Mil),              0.03,              0.01,              0.00,              0.03,              0.01,,,              0.00,,              0.00,              6.27,              6.98,,              0.00,              0.00,,,              0.00,,,,,,,,,,
Maldives,World,All Products,Export,Exports (in US$ Mil),            144.21,            144.84,            166.50,            161.61,             83.28,             74.20,             76.67,            126.36,            108.17,            135.60,            154.17,            169.74,            112.96,             90.76,             76.69,             76.20,             63.95,             74.63,             70.21,             59.40,             49.80,,,,,,,
Maldives,World,Capital goods,Import,Import(US$ Mil),            415.61,            348.99,            299.13,            223.73,            258.34,            216.05,            196.05,            322.57,            247.74,            228.26,            204.47,            142.45,            108.84,             77.09,             81.95,             82.76,            101.06,             84.50,             85.76,             73.69,             60.68,,,,,,,
Maldives,World,Consumer goods,Import,Import(US$ Mil),            954.11,           1190.22,           1035.74,            960.99,            822.39,            602.74,            528.69,            723.33,            555.53,            471.46,            350.78,            307.13,            211.80,            181.46,            178.48,            179.25,            172.40,            150.38,            157.86,            140.66,            126.51,,,,,,,
Maldives,World,Intermediate goods,Import,Import(US$ Mil),            300.78,            233.93,            204.01,            201.59,            184.39,            151.82,            135.28,            221.50,            184.60,            147.43,            129.41,            132.74,            102.23,             85.51,             83.06,             81.99,             82.27,             77.05,             68.77,             56.91,             54.46,,,,,,,
Maldives,World,Raw materials,Import,Import(US$ Mil),            225.52,            202.29,            178.92,            153.02,            133.78,            112.74,             94.23,            108.35,            100.09,             69.52,             52.51,             52.84,             42.84,             39.24,             37.66,             37.12,             39.08,             36.01,             30.23,             25.74,             22.51,,,,,,,
Maldives,World,All Products,Import,Imports (in US$ Mil),           1913.82,           1992.75,           1733.28,           1554.50,           1411.70,           1095.12,            966.14,           1387.51,           1096.29,            926.53,            744.86,            641.82,            470.78,            391.72,            387.89,            388.58,            402.15,            353.96,            348.84,            301.66,            267.91,,,,,,,
Maldives,...,...,Development,"GNI per capita, Atlas method (current US$)",   6950.00,   6480.00,   6000.00,   5960.00,   5850.00,   5380.00,   5030.00,   4880.00,   4000.00,   4210.00,   3570.00,   3920.00,   3400.00,,,,,,,,,,,,,,,
Maldives,...,...,Trade Indicator,HH Market concentration index,      0.08,      0.10,      0.13,      0.09,      0.11,      0.10,      0.11,      0.16,      0.14,      0.16,      0.15,      0.21,      0.25,      0.27,      0.29,      0.31,      0.27,      0.21,      0.15,      0.11,      0.15,,,,,,,
Maldives,...,...,Trade Indicator,Index of export market penetration,      1.44,      1.52,      1.43,      1.46,      1.37,      1.39,      1.37,      1.38,      1.36,      1.38,      1.34,      1.30,      1.38,      1.38,      1.36,      1.42,      1.41,      1.47,      1.53,      1.61,      1.47,,,,,,,
Maldives,...,...,Development,Trade (% of GDP),    171.21,    196.91,    190.84,    184.30,    204.59,    159.28,    148.53,    191.79,    197.00,    123.66,    120.83,    117.35,    107.19,    104.43,    104.08,    161.09,    170.43,    168.21,    169.68,    164.81,    169.86,    156.95,    146.85,    161.33,    159.79,    168.08,    153.16,    144.53
Maldives,...,...,Development,Trade Balance (% of GDP),     12.18,     18.45,     18.77,     13.78,      6.59,     13.52,     10.80,     -5.08,      9.63,    -18.27,    -34.29,     -2.80,      4.73,      4.33,      0.93,     17.85,     10.58,     16.65,     12.77,     18.62,     15.46,     -1.47,    -12.60,     -5.28,     -5.93,      2.83,      5.22,      7.18
Maldives,...,...,Development,Trade in services (% of GDP),    108.60,    123.08,    117.66,    109.18,    109.63,     97.33,     90.33,     97.93,    109.27,     53.10,     47.86,     55.32,     52.92,     52.04,     52.46,     73.39,     76.52,     79.65,     79.96,     83.70,     77.58,     73.12,     67.59,     71.50,     61.44,     64.68,     60.83,     60.55
Maldives,China,All Products,Import,Partner share(%)-Top 5 Import Partner,      7.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,France,All Products,Export,Partner share(%)-Top 5 Export Partner,     10.49,     14.46,     13.50,     16.54,     17.66,     10.89,     11.24,      8.75,      7.38,,,,,,,,,,,,,,,,,,,
Maldives,France,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,      5.93,,,,,,,,,,,,,,
Maldives,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,      6.97,      6.67,      6.01,,,,,,,,,,,,      6.06,      9.63,      9.34,,,     10.77,     10.57,,,,,,,
Maldives,India,All Products,Import,Partner share(%)-Top 5 Import Partner,     11.04,      8.56,      8.89,      9.50,     10.10,     11.51,     12.11,     10.42,     11.48,      9.43,     11.26,     10.26,     10.14,     10.70,     10.57,      9.15,      9.85,     10.98,     11.65,     11.96,     11.55,,,,,,,
Maldives,"Iran, Islamic Rep.",All Products,Export,Partner share(%)-Top 5 Export Partner,,,      6.48,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,Italy,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,      7.67,     10.47,      9.27,     12.81,      8.31,,,,,,,,,,,,,,,,,,,,
Maldives,Japan,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,      4.56,     15.05,     14.63,      8.47,     10.35,     11.48,,,,     14.40,     14.10,     10.57,      5.73,,,,,,,
Maldives,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,      5.11,,,,,,,
Maldives,Malaysia,All Products,Import,Partner share(%)-Top 5 Import Partner,,      7.28,,      5.49,      5.40,      7.13,      6.56,      7.66,      8.52,      6.58,      7.17,      7.59,      7.68,,      8.87,     12.46,      6.61,      5.13,      8.73,      8.53,,,,,,,,
Maldives,"Other Asia, nes",All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,      5.44,,,,,,,,,,,,,,,,,,
Maldives,Singapore,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,      9.79,,,,,,,,,
Maldives,Singapore,All Products,Import,Partner share(%)-Top 5 Import Partner,     14.68,     17.54,     16.21,     18.15,     21.57,     17.92,     21.42,     21.30,     22.53,     23.87,     24.13,     25.06,     24.86,     25.80,     25.38,     25.52,     27.62,     28.21,     29.64,     31.99,     36.45,,,,,,,
Maldives,Sri Lanka,All Products,Export,Partner share(%)-Top 5 Export Partner,     11.99,      6.04,      5.70,      7.21,     11.71,     19.58,     17.10,      9.52,     14.95,     12.84,     12.24,     10.18,     13.58,     15.36,     19.30,     17.82,     19.27,     17.22,     15.85,     18.25,     22.40,,,,,,,
Maldives,Sri Lanka,All Products,Import,Partner share(%)-Top 5 Import Partner,      7.42,      6.50,      5.87,      5.87,      5.59,      5.82,      6.50,      5.87,      6.93,      6.09,      5.72,     10.67,     13.74,     15.19,     13.05,     13.52,     10.65,     10.12,      9.17,      7.58,      5.69,,,,,,,
Maldives,Thailand,All Products,Export,Partner share(%)-Top 5 Export Partner,     25.42,     32.22,     37.03,     27.41,     20.27,     29.86,     20.74,     48.99,     40.92,     26.05,     15.27,     17.39,     16.39,     14.63,      8.57,      5.61,     17.05,     12.86,,,,,,,,,,
Maldives,Thailand,All Products,Import,Partner share(%)-Top 5 Import Partner,,,      4.96,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,United Arab Emirates,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,     24.20,     20.42,,,,,,,,,,,,,,,,
Maldives,United Arab Emirates,All Products,Import,Partner share(%)-Top 5 Import Partner,     21.35,     23.73,     28.35,     29.92,     21.85,     18.77,     15.72,     18.02,     19.13,     21.07,     15.73,     10.38,      7.56,      7.15,      8.37,      8.45,     10.15,     10.86,      9.17,      6.34,      7.37,,,,,,,
Maldives,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,      7.42,      8.22,      9.54,     10.00,      7.63,     11.45,      9.73,      9.44,,      9.70,      9.51,      9.04,      7.24,      7.20,     19.35,     21.25,     21.73,     26.08,,,,,,,
Maldives,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,     10.19,      9.04,,,,,,,,,,     19.56,     32.29,     38.38,     40.69,     44.23,     35.41,     20.67,     18.22,     10.24,     19.19,,,,,,,
Maldives,World,All Products,Trade Indicator,Country Growth (%),      7.10,     -4.75,      2.23,      3.73,     21.68,      9.21,    -22.20,     10.01,     -5.11,      9.80,    -15.87,      0.88,     -7.86,      9.87,      4.19,     27.11,     13.39,      1.23,     13.39,     15.17,    -10.07,,,,,,,
Maldives,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,,,,      0.24,      0.33,      0.23,      0.19,,      0.23,      0.25,      0.30,      0.24,      0.34,      0.37,      0.37,,,,,,,,,,,,
Maldives,World,Animal,Export,Export Product share(%),     87.47,     86.48,     88.00,     89.27,     87.83,     87.25,     86.46,     89.76,     85.66,     86.13,     54.56,     43.32,     55.41,     49.35,     43.45,     38.39,     45.32,     51.80,     53.79,     52.17,     39.51,,,,,,,
Maldives,World,Capital goods,Export,Export Product share(%),      0.17,,,,      0.00,,,      0.00,,      0.48,      3.24,      1.28,      0.02,,,,,,,,,,,,,,,
Maldives,World,Chemicals,Export,Export Product share(%),,,,,,,,,,,      0.05,      0.01,      0.01,      0.01,,      0.01,      0.01,      0.01,      0.04,      0.01,      0.01,,,,,,,
Maldives,World,Consumer goods,Export,Export Product share(%),     10.32,     11.52,     10.08,      8.57,      8.79,      8.05,     10.08,      7.87,     11.43,     11.49,     40.37,     53.48,     43.35,     49.29,     55.11,     60.41,     52.50,     46.37,     44.01,     45.44,     57.67,,,,,,,
Maldives,World,Food Products,Export,Export Product share(%),      9.91,     11.25,     10.38,      8.94,      8.99,      8.91,     11.11,      8.66,     12.36,     12.37,     12.16,     10.45,     12.26,     12.33,     13.98,     15.32,     15.59,     24.18,     25.31,     30.16,     35.03,,,,,,,
Maldives,World,Footwear,Export,Export Product share(%),,,,,,,,,,,      0.00,      0.00,,,,,,,,,,,,,,,,
Maldives,World,Fuels,Export,Export Product share(%),      0.03,      0.05,      0.05,      0.03,      0.03,      0.02,      0.07,      0.01,,,     24.16,     20.40,,,,,,,,,,,,,,,,
Maldives,World,Hides and Skins,Export,Export Product share(%),,,,,,,,      0.00,      0.00,,      0.00,      0.00,,,,,,,      0.00,,,,,,,,,
Maldives,World,Intermediate goods,Export,Export Product share(%),      7.47,      5.09,      5.78,      6.80,     11.58,     19.48,     16.64,      8.22,     10.45,     10.27,     10.47,     10.12,     15.60,     16.36,     21.77,     21.43,     19.89,     18.57,     17.31,     18.94,     25.47,,,,,,,
Maldives,World,Mach and Elec,Export,Export Product share(%),      0.20,      0.10,,,      0.00,,,,,      0.00,      1.73,      1.02,      0.02,,,,,,,,,,,,,,,
Maldives,World,Metals,Export,Export Product share(%),      2.07,      2.03,      1.52,      1.70,      3.05,      3.81,      2.26,      1.55,      1.97,      1.00,      0.90,      0.41,      0.29,      0.10,      0.25,      0.14,      0.18,      0.10,      0.13,      0.19,      0.19,,,,,,,
Maldives,World,Minerals,Export,Export Product share(%),,,,,,,,,      0.00,,      0.00,      0.00,,,,,,,,,,,,,,,,
Maldives,World,Miscellaneous,Export,Export Product share(%),,      0.00,,,      0.00,      0.00,,      0.00,      0.00,      0.00,      0.13,      0.18,,,,,,,,,,,,,,,,
Maldives,World,Plastic or Rubber,Export,Export Product share(%),      0.04,      0.09,      0.05,      0.04,      0.09,      0.01,,      0.01,      0.00,      0.00,      0.06,      0.01,      0.01,,,,,,,,,,,,,,,
Maldives,World,Raw materials,Export,Export Product share(%),     81.84,     83.29,     84.14,     84.63,     79.63,     72.46,     73.28,     83.91,     78.11,     77.76,     45.91,     35.11,     41.03,     34.35,     23.12,     18.16,     27.61,     35.06,     38.68,     35.63,     16.86,,,,,,,
Maldives,World,Stone and Glass,Export,Export Product share(%),,,,,,,,,,,      0.11,      0.04,,,,,,,,,,,,,,,,
Maldives,World,Textiles and Clothing,Export,Export Product share(%),,,,,,,,,,      0.00,      0.45,     18.97,     31.98,     38.19,     42.32,     46.15,     38.91,     23.90,     20.73,     17.44,     25.27,,,,,,,
Maldives,World,Transportation,Export,Export Product share(%),      0.27,,,,,,,      0.00,,      0.48,      1.62,      1.08,,,,,,,,,,,,,,,,
Maldives,World,Vegetable,Export,Export Product share(%),      0.01,      0.00,,,,,      0.09,      0.01,      0.00,      0.02,      0.00,      0.00,      0.02,      0.02,      0.01,,,,      0.00,      0.03,,,,,,,,
Maldives,World,Wood,Export,Export Product share(%),      0.02,      0.01,      0.00,      0.02,      0.01,,,      0.00,,      0.00,      4.07,      4.11,,      0.00,      0.00,,,      0.00,,,,,,,,,,
Maldives,World,Capital goods,Import,Import Product share(%),     21.72,     17.51,     17.26,     14.39,     18.30,     19.73,     20.29,     23.25,     22.60,     24.64,     27.45,     22.19,     23.12,     19.68,     21.13,     21.30,     25.13,     23.87,     24.58,     24.43,     22.65,,,,,,,
Maldives,World,Consumer goods,Import,Import Product share(%),     49.85,     59.73,     59.76,     61.82,     58.26,     55.04,     54.72,     52.13,     50.67,     50.89,     47.09,     47.85,     44.99,     46.32,     46.01,     46.13,     42.87,     42.48,     45.25,     46.63,     47.22,,,,,,,
Maldives,World,Intermediate goods,Import,Import Product share(%),     15.72,     11.74,     11.77,     12.97,     13.06,     13.86,     14.00,     15.96,     16.84,     15.91,     17.37,     20.68,     21.71,     21.83,     21.41,     21.10,     20.46,     21.77,     19.71,     18.87,     20.33,,,,,,,
Maldives,World,Raw materials,Import,Import Product share(%),     11.78,     10.15,     10.32,      9.84,      9.48,     10.29,      9.75,      7.81,      9.13,      7.50,      7.05,      8.23,      9.10,     10.02,      9.71,      9.55,      9.72,     10.17,      8.67,      8.53,      8.40,,,,,,,
Maldives,World,All Products,Tariff,Maximum Rate (%),,,,,    200.00,    200.00,    200.00,    200.00,,    200.00,    200.00,    200.00,    200.00,    200.00,    200.00,    200.00,,,,,,,,,,,,
Maldives,World,All Products,Tariff,Simple Average (%),,,,,     22.11,     21.98,     21.57,     21.50,,     21.40,     21.39,     21.14,     21.19,     21.26,     21.23,     21.38,,,,,,,,,,,,
Maldives,World,All Products,Tariff,Weighted Average (%),,,,,     20.75,     19.71,     19.91,     20.25,,     21.24,     21.09,     19.85,     20.68,     19.87,     20.22,     20.45,,,,,,,,,,,,
Maldives,World,Capital goods,Tariff,Weighted Average (%),,,,,     22.64,     22.38,     23.29,     23.09,,     23.74,     23.40,     23.32,     23.97,     24.64,     24.55,     24.34,,,,,,,,,,,,
Maldives,World,Consumer goods,Tariff,Weighted Average (%),,,,,     21.79,     20.43,     20.32,     20.65,,     22.09,     21.84,     19.97,     21.42,     19.81,     20.90,     21.30,,,,,,,,,,,,
Maldives,World,Intermediate goods,Tariff,Weighted Average (%),,,,,     16.99,     16.03,     16.20,     16.66,,     16.79,     17.24,     17.30,     17.59,     17.56,     16.49,     16.74,,,,,,,,,,,,
Maldives,World,Raw materials,Tariff,Weighted Average (%),,,,,     15.95,     15.68,     15.97,     16.58,,     16.62,     16.54,     16.19,     15.99,     15.77,     15.72,     15.69,,,,,,,,,,,,
Maldives,World,All Products,Trade Indicator,World Growth (%),     -7.87,      0.13,      1.03,     -0.01,      9.18,     10.43,    -12.27,      7.47,      7.24,      7.53,      6.26,     10.47,      8.10,      2.06,     -1.85,      7.43,      2.52,     -0.47,      3.05,      3.55,     11.51,,,,,,,
