Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Luxembourg,World,All Products,Export,Exports (in US$ Mil),          12625.70,          14790.88,          13826.01,          13726.90,          16307.88,          13911.26,          12542.13,          17380.80,          16197.29,          14183.10,          12714.92,          12167.84,           9987.08,           8592.96,           8259.98,           7876.17,           7673.97,,,,,,,,,,,
Luxembourg,World,Capital goods,Import,Import(US$ Mil),           4575.03,           5359.66,           5375.05,           5564.32,           5145.46,           3916.25,           3497.46,           5053.62,           4808.32,           3973.26,           3906.38,           3482.50,           2969.39,           3039.43,           3225.95,           2960.27,           3317.98,,,,,,,,,,,
Luxembourg,World,Consumer goods,Import,Import(US$ Mil),           8342.03,          10640.09,          10438.48,          10385.02,          10877.02,           9156.23,           8747.79,          11015.83,           9209.52,           8375.92,           7687.29,           7174.76,           5896.76,           4615.12,           4191.12,           4018.41,           4001.94,,,,,,,,,,,
Luxembourg,World,Intermediate goods,Import,Import(US$ Mil),           3514.15,           4182.02,           4255.68,           4344.32,           5374.42,           3879.06,           3476.74,           4944.41,           4326.23,           4059.52,           3450.69,           3602.49,           2910.27,           2300.36,           2208.70,           2247.24,           2219.67,,,,,,,,,,,
Luxembourg,World,Raw materials,Import,Import(US$ Mil),           1830.33,           2255.52,           2295.96,           2434.14,           2922.20,           2084.53,           1577.27,           2588.13,           2226.89,           1985.99,           1520.48,           1604.93,           1106.08,            875.85,            807.77,            733.07,            719.32,,,,,,,,,,,
Luxembourg,World,All Products,Import,Imports (in US$ Mil),          19296.34,          23850.01,          23934.08,          24284.89,          25971.63,          20399.99,          18770.62,          25498.10,          22288.70,          19640.46,          17585.50,          16771.72,          13646.40,          11528.84,          11187.66,          10592.38,          10346.59,,,,,,,,,,,
Luxembourg,...,...,Development,"GNI per capita, Atlas method (current US$)",  77480.00,  75940.00,  74390.00,  74510.00,  74910.00,  79020.00,  69520.00,  78950.00,  74290.00,  60170.00,  66390.00,  55890.00,  43180.00,  40500.00,  42140.00,  42320.00,  42300.00,  42810.00,  45980.00,  44220.00,  41750.00,  37710.00,  36540.00,  35570.00,  32080.00,  28580.00,  26040.00,  23600.00
Luxembourg,...,...,Trade Indicator,HH Market concentration index,      0.10,      0.09,      0.10,      0.09,      0.09,      0.10,      0.11,      0.10,      0.09,      0.09,      0.10,      0.09,      0.09,      0.11,      0.11,      0.11,      0.13,,,,,,,,,,,
Luxembourg,...,...,Trade Indicator,Index of export market penetration,      5.25,      5.38,      5.20,      5.01,      4.90,      4.82,      4.80,      4.76,      4.76,      4.53,      4.44,      4.39,      4.18,      4.05,      3.97,      3.83,      3.51,,,,,,,,,,,
Luxembourg,...,...,Development,Trade (% of GDP),    438.16,    385.43,    352.91,    343.01,    325.08,    318.78,    303.03,    348.39,    336.25,    320.92,    297.56,    281.62,    256.42,    259.95,    274.54,    269.19,    241.73,    238.12,    220.23,    205.07,    205.15,    201.08,    196.34,    197.57,    204.18,    203.26,    206.73,    204.46
