Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Occ.Pal.Terr,World,Intermediate goods,Export,Export(US$ Mil),            144.53,            129.05,            119.99,            125.89,            103.42,             80.82,             72.29,             94.11,             93.08,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Mach and Elec,Export,Export(US$ Mil),             21.14,             26.43,             31.39,             25.79,             26.35,             25.21,             21.64,             25.94,             20.78,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Metals,Export,Export(US$ Mil),            114.45,            112.05,            101.66,            107.45,            123.15,             83.63,             58.14,             88.56,             69.90,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Minerals,Export,Export(US$ Mil),             11.57,             13.22,             29.16,             18.64,              4.16,             11.49,              2.70,              9.61,              7.25,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Miscellaneous,Export,Export(US$ Mil),            111.42,            109.52,             89.29,             77.03,             69.82,             48.92,             60.65,             53.82,             51.17,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Plastic or Rubber,Export,Export(US$ Mil),             81.41,             74.63,             76.67,             64.07,             59.02,             46.15,             34.61,             46.42,             39.70,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Raw materials,Export,Export(US$ Mil),            160.33,            148.59,            186.42,            117.25,            114.74,             86.03,             42.63,             80.58,             67.13,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Stone and Glass,Export,Export(US$ Mil),            201.90,            218.70,            171.37,            154.51,            165.80,            121.43,            118.91,            102.94,            109.81,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Textiles and Clothing,Export,Export(US$ Mil),             13.15,             11.91,             14.84,             14.62,             13.43,              8.78,              9.48,             14.68,             17.72,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Transportation,Export,Export(US$ Mil),             11.47,             11.37,              9.05,              8.83,              6.22,              7.73,              8.18,              5.83,              6.97,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Vegetable,Export,Export(US$ Mil),            166.84,            137.80,            150.20,             99.47,             74.88,             57.26,             46.14,             55.08,             59.53,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Wood,Export,Export(US$ Mil),             47.47,             49.10,             47.91,             44.52,             42.39,             33.15,             36.07,             40.95,             31.38,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,All Products,Export,Exports (in US$ Mil),            957.81,            943.72,            900.62,            782.37,            745.66,            575.51,            518.36,            558.45,            512.98,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Capital goods,Import,Import(US$ Mil),            633.52,            546.26,            470.02,            459.13,            521.66,            434.60,            405.23,            330.25,            266.83,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Consumer goods,Import,Import(US$ Mil),           2525.46,           2927.92,           2653.99,           2411.47,           2496.05,           2125.09,           1882.29,           2052.29,           1882.92,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Intermediate goods,Import,Import(US$ Mil),           1506.47,           1665.92,           1470.02,           1328.28,           1270.98,           1020.25,            959.30,            915.34,            701.73,,,,,,,,,,,,,,,,,,,
