Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Ukraine,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           3770.97,           5408.88,           7903.22,           7899.58,           6268.32,           4700.39,           2734.17,           5599.70,           3307.53,           2310.20,           1810.46,,,,,,,,,,,,,,,,,
Ukraine,"Egypt, Arab Rep.",All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           2079.78,           2862.07,           2720.56,           2898.25,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,France,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,            504.55,,,,,,,,,,,
Ukraine,France,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,            479.99,            455.70,            496.97,            375.53,,,,,,,,,,,
Ukraine,Germany,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,           1644.49,           1283.84,           1285.18,           1869.81,           1423.33,            735.63,            675.37,            710.09,            539.92,            622.53,            541.70,            392.70,,,,,,,,
Ukraine,Germany,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           3975.59,           5360.11,           6772.75,           6807.07,           6865.67,           4602.82,           3851.56,           7160.66,           5829.97,           4264.37,           3382.78,           2725.17,           2273.25,           1626.93,           1348.02,           1068.47,            913.44,           1242.53,           1281.61,           1048.27,,,,,,,,
Ukraine,India,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,           2265.30,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,Italy,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           1979.84,,,           2480.02,           3039.54,           2412.35,,           2911.69,           2675.15,           2505.34,           1897.54,           1637.54,           1284.87,            839.31,            839.71,            644.17,,            553.96,,,,,,,,,,
Ukraine,Italy,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,            873.30,            645.71,,,,,            407.30,,,,,,,,,,
Ukraine,Kazakhstan,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,           1418.41,,,,,,,,,,,,,,,,,,,,,
Ukraine,Kazakhstan,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,           2033.94,,,,,,,,            666.02,,,,,,,,,,,,,
Ukraine,Poland,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,           2645.03,           2547.82,           2576.20,           2794.08,           1787.22,,           2338.21,           1636.92,           1344.52,           1010.44,,,,,,,,,,,,,,,,,
Ukraine,Poland,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           2324.05,           3067.35,           4074.12,           3567.07,           3183.39,           2788.80,           2170.23,           4279.32,           2920.48,           2109.12,           1405.92,            993.62,            802.39,            536.65,,,,            485.66,            549.06,            509.16,,,,,,,,
Ukraine,Russian Federation,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           4827.72,           9799.14,          15077.26,          17631.75,          19819.71,          13431.88,           8494.86,          15735.24,          12668.48,           8650.70,           7489.79,           5824.83,           4311.38,           3148.72,           3640.79,           3491.92,           2384.78,           2900.51,           3707.81,           5553.18,,,,,,,,
Ukraine,Russian Federation,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           7492.72,          12678.68,          23243.99,          27418.30,          29132.20,          22198.01,          13235.75,          19413.63,          16838.25,          13787.22,          12842.46,          11653.10,           8645.59,           6299.07,           5778.95,           5812.90,           5583.00,           7054.26,           7799.10,           8787.26,,,,,,,,
Ukraine,Turkey,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           2771.76,           3561.44,           3805.54,           3685.11,           3748.62,           3026.60,           2126.52,           4633.22,           3645.29,           2390.04,           2026.72,           1868.75,            902.11,           1235.09,           1009.37,            868.51,            664.49,            696.29,            670.85,            408.42,,,,,,,,
Ukraine,Turkmenistan,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,           5631.67,           4707.36,           3492.04,           2678.07,           1975.79,           1746.21,           1885.69,           1654.06,            946.19,            480.96,,            972.27,           1541.19,,,,,,,,
Ukraine,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,           1501.69,,,            561.13,            717.02,,,,,,,,,,,,
Ukraine,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,            396.10,            583.57,            647.18,            565.82,,,,,,,,
Ukraine,World,All Products,Tariff,Duty Free Imports (US$ Thousand),       23432075.59,       33408976.26,       36716297.62,       54437058.43,       54524764.99,       32794352.83,       29710043.18,       45688192.98,       32998735.23,       26977139.49,,,,        8064237.20,,,,,        8098919.16,,,,,,,,,
Ukraine,World,Animal,Export,Export(US$ Mil),            821.31,            997.32,           1084.00,            961.17,            936.60,            771.38,            595.97,            783.36,            747.21,            396.47,            732.02,            646.14,            523.35,            379.67,            454.46,            366.27,            274.11,            272.83,            438.66,            593.57,,,,,,,,
Ukraine,World,Capital goods,Export,Export(US$ Mil),           3300.41,           5452.95,           8682.17,          10922.83,           9584.60,           7425.26,           5734.17,           8986.51,           7035.53,           4661.29,           4112.03,           4579.80,           3337.05,           2423.13,           2181.77,           1741.98,           1274.31,           1704.51,           1811.50,           1932.67,,,,,,,,
