Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,World,Hides and Skins,Export,Export Product share(%),      0.10,      0.09,      0.08,      0.08,      0.08,      0.09,      0.09,      0.07,      0.09,      0.10,      0.10,      0.12,      0.15,      0.16,      0.18,      0.15,      0.16,      0.22,      0.36,      0.22,      0.25,      0.25,      0.18,      0.09,      0.08,      0.01,      0.00,
,World,Intermediate goods,Export,Export Product share(%),     15.54,     11.39,     11.66,     12.27,      9.28,      9.19,      9.37,     10.98,     10.38,      8.21,     10.47,      9.52,      9.73,     10.70,     11.18,      9.83,     12.57,     17.47,     19.54,     15.99,     18.22,     10.69,      7.60,      8.93,      7.68,      1.83,      2.57,
,World,Mach and Elec,Export,Export Product share(%),      5.37,      6.28,      5.78,      5.44,      3.36,      3.72,      4.90,      3.53,      3.41,      3.80,      4.31,      4.08,      4.52,      4.70,      5.08,      4.93,      7.43,      8.81,      9.94,      6.77,      6.72,      2.66,      2.01,      1.18,      0.96,      0.61,      0.97,
,World,Metals,Export,Export Product share(%),      2.44,      2.20,      2.01,      2.21,      1.86,      1.89,      2.14,      1.87,      1.88,      2.10,      2.03,      2.06,      1.99,      2.18,      2.20,      2.00,      2.26,      2.34,      2.56,      1.99,      2.43,      1.63,      1.49,      1.53,      1.55,      1.17,      1.86,
,World,Minerals,Export,Export Product share(%),      0.79,      0.47,      0.51,      0.64,      0.81,      0.72,      0.55,      0.72,      0.46,      0.55,      0.49,      0.53,      0.60,      0.80,      0.66,      0.54,      0.86,      1.15,      1.46,      0.82,      1.03,      1.13,      0.86,      0.46,      0.36,      0.01,      0.01,
,World,Miscellaneous,Export,Export Product share(%),      3.60,     10.68,      8.64,      7.55,      7.85,      7.36,     10.45,      6.25,      7.47,      6.32,      7.18,      8.87,      9.80,      8.50,      3.03,      2.76,      1.95,      1.90,      2.20,      1.28,      1.65,      0.47,      0.45,      0.26,      0.33,      0.50,      0.75,
,World,Plastic or Rubber,Export,Export Product share(%),      3.71,      2.49,      2.55,      2.58,      2.34,      2.53,      2.48,      1.74,      2.06,      1.90,      1.89,      1.84,      1.72,      1.83,      2.02,      1.57,      1.82,      2.38,      1.87,      2.24,      2.71,      1.55,      1.32,      2.05,      1.74,      0.12,      0.13,
,World,Raw materials,Export,Export Product share(%),     45.82,     44.82,     48.58,     47.56,     46.24,     44.97,     38.57,     54.22,     52.94,     47.50,     54.77,     44.47,     43.83,     41.65,     45.66,     47.96,     43.03,     45.87,     41.04,     52.53,     50.57,     60.67,     62.29,     67.84,     75.62,     90.70,     91.03,
,World,Stone and Glass,Export,Export Product share(%),      3.83,      5.19,      5.53,      6.80,      5.82,      5.56,      5.89,      5.01,      4.88,      4.22,      4.92,      5.23,      4.99,      5.21,      4.78,      4.48,      5.77,      6.67,      9.73,      6.48,      6.58,      0.38,      0.78,      0.21,      0.19,      0.16,      0.06,
,World,Textiles and Clothing,Export,Export Product share(%),      2.13,      1.38,      1.26,      1.31,      1.45,      1.78,      2.31,      1.75,      2.16,      2.27,      2.55,      3.25,      3.92,      4.46,      4.54,      4.10,      6.21,      7.83,      8.19,      5.27,      6.00,      5.98,      4.49,      2.28,      2.56,      0.53,      0.30,
,World,Transportation,Export,Export Product share(%),      2.48,      2.43,      1.94,      1.72,      1.31,      1.69,      2.42,      1.48,      1.77,      1.62,      1.56,      1.52,      1.47,      1.53,      1.52,      1.17,      1.61,      1.67,      1.97,      1.32,      1.47,      1.35,      1.94,      1.04,      0.94,      2.84,      3.64,
,World,Vegetable,Export,Export Product share(%),      1.67,      0.92,      0.88,      0.87,      1.20,      1.48,      1.53,      1.02,      1.09,      1.25,      1.33,      1.20,      1.42,      1.54,      1.52,      1.27,      2.35,      2.90,      3.54,      2.09,      2.66,      2.08,      2.00,      1.07,      1.09,      0.35,      0.43,
,World,Wood,Export,Export Product share(%),      0.51,      0.40,      0.37,      0.37,      0.34,      0.40,      0.50,      0.36,      0.38,      0.34,      0.37,      0.38,      0.44,      0.46,      0.41,      0.35,      0.49,      0.58,      0.57,      0.47,      0.58,      0.52,      0.41,      0.21,      0.25,      0.08,      0.13,
,World,Capital goods,Import,Import Product share(%),     26.79,     26.12,     25.26,     24.02,     17.77,     21.43,     19.72,     25.39,     26.37,     18.44,     26.40,     21.50,     21.46,     22.43,     22.72,     23.48,     24.76,     29.10,     27.26,     26.33,     26.22,     27.17,     27.47,     27.33,     25.98,     22.93,     26.89,
,World,Consumer goods,Import,Import Product share(%),     35.21,     33.41,     32.31,     30.97,     21.41,     25.35,     21.82,     29.42,     29.48,     21.49,     27.63,     20.88,     21.89,     21.33,     23.20,     22.87,     21.47,     25.52,     23.83,     25.41,     24.95,     25.70,     29.32,     31.23,     35.26,     41.97,     38.71,
,World,Intermediate goods,Import,Import Product share(%),     24.43,     25.28,     25.97,     26.36,     19.43,     21.21,     17.98,     28.49,     26.43,     18.18,     26.96,     20.41,     20.70,     20.80,     21.84,     21.76,     23.61,     30.23,     29.78,     29.63,     30.67,     32.24,     30.88,     31.57,     29.52,     18.01,     19.04,
,World,Raw materials,Import,Import Product share(%),     11.73,     11.14,     11.16,     11.24,     10.96,     10.57,      9.27,     12.60,     11.76,     10.04,     12.39,     10.30,     10.42,     11.60,     12.04,     12.50,     12.55,     13.09,     17.88,     16.70,     16.37,     13.28,     10.25,      7.95,      7.01,      9.17,     10.35,
,World,All Products,Tariff,Maximum Rate (%),   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,    361.50,   3000.00,   3000.00,    125.00,    142.50,    100.00,,     43.00,,
,World,All Products,Tariff,Simple Average (%),      5.13,      5.04,      5.48,      6.20,      8.32,      9.93,      8.37,      9.37,      7.25,      8.84,      8.17,      9.49,     12.47,     15.52,     15.06,     18.61,     15.23,     25.03,     15.47,     26.57,     27.19,     12.32,     30.15,     21.31,,     28.07,,
,World,All Products,Tariff,Weighted Average (%),      3.98,      3.83,      4.08,      4.28,      6.24,      8.59,      5.44,      6.08,      5.20,      6.47,      5.80,      8.24,     11.20,     14.05,     12.48,     14.33,     13.33,     18.83,     14.16,     35.63,     21.21,     10.72,     12.55,     19.29,,     25.87,,
,World,Capital goods,Tariff,Weighted Average (%),      2.91,      3.00,      3.05,      3.31,      5.53,      6.35,      5.12,      5.85,      4.62,      5.70,      5.18,      7.35,      9.90,      9.48,      9.87,     12.79,      9.62,     15.94,     11.15,     22.90,     21.64,     11.36,     12.21,     17.47,,     24.28,,
,World,Consumer goods,Tariff,Weighted Average (%),      6.14,      5.54,      5.75,      6.02,      8.64,     12.43,      7.20,      8.16,      7.23,      8.84,      7.75,     11.32,     15.31,     24.05,     18.27,     20.71,     23.41,     28.20,     15.89,     69.30,     30.47,     11.56,     17.67,     17.73,,     24.78,,
,World,Intermediate goods,Tariff,Weighted Average (%),      2.62,      2.83,      3.31,      3.72,      5.04,      6.94,      4.34,      5.02,      4.27,      5.87,      5.11,      7.69,     10.31,     11.68,     12.45,     14.07,     11.25,     18.48,     17.78,      8.26,     20.73,     10.27,     14.65,     24.78,,     29.47,,
,World,Raw materials,Tariff,Weighted Average (%),      3.14,      2.89,      2.67,      2.80,      4.57,      6.05,      4.19,      4.57,      3.66,      4.08,      3.96,      4.31,      6.90,      6.98,      6.36,      6.68,      5.85,     10.32,      9.75,      8.88,     10.19,      6.76,      4.79,     12.66,,     19.13,,
,World,All Products,Trade Indicator,World Growth (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
