Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Mexico,...,...,Trade Indicator,Index of export market penetration,     13.25,     13.48,     13.52,     13.41,     12.79,     12.72,     12.05,     11.92,     11.58,     11.33,     10.92,     10.43,     10.00,      9.62,      9.37,      9.27,      8.55,      8.22,      7.97,      7.34,      6.55,      5.58,      4.61,      4.16,      4.00,      3.80,,
Mexico,...,...,Development,Trade (% of GDP),     72.83,     65.68,     64.44,     66.41,     63.78,     60.95,     56.03,     58.07,     57.06,     56.46,     54.58,     54.23,     51.24,     48.37,     48.53,     53.13,     51.27,     51.78,     49.32,     50.72,     46.11,     29.30,     25.97,     35.51,     35.64,     38.31,     38.06,     38.47
Mexico,...,...,Development,Trade Balance (% of GDP),     -2.12,     -1.06,     -0.88,     -1.12,     -1.25,     -1.20,     -1.47,     -2.27,     -1.58,     -1.25,     -1.44,     -1.76,     -1.44,     -1.45,     -1.24,     -0.58,     -0.31,     -0.28,      1.14,      2.73,      4.24,     -2.62,     -1.68,     -5.03,     -2.91,     -1.10,     -0.06,      1.39
Mexico,...,...,Development,Trade in services (% of GDP),      4.80,      4.21,      4.07,      3.90,      3.92,      3.90,      4.45,      3.93,      4.04,      4.10,      4.45,      4.45,      4.31,      4.09,      4.05,      4.47,      4.46,      4.84,      6.47,      6.68,      7.10,      5.53,      5.35,      7.14,      7.59,      8.36,      8.11,      8.03
Mexico,Aruba,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,      0.74,,,,,,,,,,,,,,,,
Mexico,Brazil,All Products,Export,Partner share(%)-Top 5 Export Partner,      1.00,      1.19,      1.42,      1.53,,      1.27,,      1.16,,,,,,,,,,      0.63,,      1.02,      1.01,,,,,,,
Mexico,Brazil,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,      1.65,      1.66,,,,
Mexico,Canada,All Products,Export,Partner share(%)-Top 5 Export Partner,      2.77,      2.70,      2.74,      2.95,      3.06,      3.57,      3.59,      2.43,      2.38,      2.07,      1.98,      1.48,      1.83,      1.87,      2.05,      2.15,      1.75,      1.46,      2.09,      2.33,      2.50,      2.53,      3.01,      2.20,      2.08,,,
Mexico,Canada,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,      2.71,      2.42,      2.66,      2.51,      2.24,      2.08,      1.80,      1.80,      1.95,      1.90,      2.04,,,      2.05,,,
Mexico,Chile,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,      0.62,      0.88,,,,,,,,,
